ImageId,Label
5794,3
5795,1
5796,6
5797,9
5798,1
5799,1
5800,9
5801,0
5802,1
5803,8
5804,9
5805,1
5806,1
5807,3
5808,1
5809,6
5810,8
5811,1
5812,1
5813,1
5814,9
5815,1
5816,1
5817,9
5818,8
5819,1
5820,9
5821,8
5822,0
5823,9
5824,0
5825,0
5826,1
5827,1
5828,6
5829,0
5830,0
5831,9
5832,6
5833,1
5834,0
5835,1
5836,1
5837,9
5838,9
5839,8
5840,1
5841,8
5842,9
5843,1
5844,9
5845,1
5846,6
5847,6
5848,8
5849,9
5850,9
5851,9
5852,0
5853,1
5854,5
5855,1
5856,1
5857,6
5858,8
5859,1
5860,6
5861,9
5862,1
5863,9
5864,6
5865,9
5866,8
5867,6
5868,9
5869,1
5870,0
5871,1
5872,8
5873,1
5874,9
5875,9
5876,1
5877,9
5878,9
5879,6
5880,1
5881,0
5882,9
5883,1
5884,9
5885,1
5886,3
5887,9
5888,6
5889,9
5890,9
5891,0
5892,7
5893,1
5894,1
5895,9
5896,0
5897,6
5898,8
5899,6
5900,1
5901,1
5902,9
5903,2
5904,9
5905,6
5906,1
5907,1
5908,0
5909,9
5910,1
5911,3
5912,6
5913,6
5914,6
5915,8
5916,6
5917,9
5918,1
5919,9
5920,8
5921,1
5922,1
5923,8
5924,9
5925,1
5926,1
5927,4
5928,9
5929,0
5930,1
5931,9
5932,6
5933,9
5934,1
5935,9
5936,9
5937,8
5938,6
5939,9
5940,9
5941,9
5942,0
5943,9
5944,9
5945,1
5946,9
5947,1
5948,9
5949,6
5950,6
5951,1
5952,9
5953,8
5954,9
5955,6
5956,5
5957,9
5958,8
5959,1
5960,9
5961,2
5962,9
5963,6
5964,6
5965,2
5966,1
5967,8
5968,6
5969,6
5970,1
5971,9
5972,8
5973,1
5974,6
5975,8
5976,9
5977,6
5978,9
5979,9
5980,1
5981,6
5982,3
5983,6
5984,6
5985,9
5986,1
5987,8
5988,9
5989,6
5990,1
5991,9
5992,1
5993,1
5994,3
5995,9
5996,9
5997,9
5998,0
5999,6
6000,6
6001,8
6002,9
6003,9
6004,6
6005,1
6006,6
6007,9
6008,9
6009,0
6010,9
6011,2
6012,1
6013,9
6014,1
6015,6
6016,1
6017,8
6018,5
6019,6
6020,9
6021,6
6022,5
6023,1
6024,9
6025,9
6026,3
6027,1
6028,6
6029,5
6030,3
6031,9
6032,9
6033,1
6034,9
6035,9
6036,0
6037,0
6038,8
6039,6
6040,1
6041,1
6042,8
6043,9
6044,9
6045,0
6046,7
6047,9
6048,1
6049,9
6050,8
6051,9
6052,8
6053,1
6054,1
6055,8
6056,6
6057,9
6058,0
6059,8
6060,6
6061,3
6062,8
6063,0
6064,9
6065,8
6066,0
6067,0
6068,8
6069,7
6070,0
6071,8
6072,9
6073,8
6074,9
6075,1
6076,1
6077,1
6078,9
6079,8
6080,9
6081,0
6082,6
6083,1
6084,1
6085,3
6086,8
6087,1
6088,0
6089,4
6090,3
6091,9
6092,9
6093,3
6094,9
6095,9
6096,1
6097,9
6098,1
6099,6
6100,2
6101,8
6102,2
6103,3
6104,8
6105,1
6106,9
6107,9
6108,1
6109,1
6110,1
6111,9
6112,8
6113,6
6114,6
6115,6
6116,9
6117,3
6118,3
6119,8
6120,3
6121,8
6122,9
6123,9
6124,8
6125,8
6126,8
6127,1
6128,0
6129,9
6130,6
6131,9
6132,6
6133,6
6134,9
6135,1
6136,6
6137,3
6138,9
6139,9
6140,1
6141,8
6142,1
6143,9
6144,9
6145,9
6146,6
6147,9
6148,6
6149,6
6150,1
6151,9
6152,0
6153,6
6154,1
6155,1
6156,9
6157,6
6158,6
6159,9
6160,6
6161,1
6162,6
6163,5
6164,4
6165,9
6166,8
6167,6
6168,5
6169,8
6170,0
6171,9
6172,6
6173,6
6174,1
6175,1
6176,6
6177,9
6178,1
6179,8
6180,1
6181,7
6182,8
6183,1
6184,3
6185,1
6186,0
6187,8
6188,9
6189,9
6190,1
6191,6
6192,8
6193,1
6194,9
6195,1
6196,9
6197,7
6198,9
6199,6
6200,9
6201,8
6202,9
6203,1
6204,8
6205,1
6206,6
6207,9
6208,9
6209,9
6210,6
6211,9
6212,9
6213,0
6214,1
6215,9
6216,6
6217,9
6218,8
6219,1
6220,6
6221,0
6222,8
6223,9
6224,1
6225,9
6226,8
6227,9
6228,0
6229,0
6230,6
6231,6
6232,2
6233,9
6234,9
6235,1
6236,8
6237,0
6238,9
6239,1
6240,9
6241,8
6242,1
6243,8
6244,1
6245,1
6246,6
6247,6
6248,1
6249,6
6250,6
6251,9
6252,0
6253,1
6254,6
6255,1
6256,9
6257,9
6258,8
6259,9
6260,9
6261,8
6262,8
6263,1
6264,0
6265,1
6266,8
6267,6
6268,6
6269,1
6270,6
6271,1
6272,6
6273,6
6274,9
6275,1
6276,6
6277,9
6278,1
6279,9
6280,8
6281,8
6282,9
6283,1
6284,9
6285,1
6286,9
6287,6
6288,1
6289,7
6290,0
6291,9
6292,0
6293,9
6294,9
6295,1
6296,9
6297,6
6298,9
6299,6
6300,6
6301,9
6302,6
6303,6
6304,6
6305,6
6306,6
6307,9
6308,8
6309,1
6310,0
6311,0
6312,6
6313,9
6314,1
6315,1
6316,9
6317,8
6318,2
6319,3
6320,6
6321,1
6322,1
6323,8
6324,9
6325,9
6326,9
6327,1
6328,9
6329,9
6330,0
6331,6
6332,9
6333,9
6334,9
6335,1
6336,1
6337,6
6338,6
6339,3
6340,0
6341,6
6342,9
6343,1
6344,8
6345,9
6346,9
6347,1
6348,9
6349,1
6350,0
6351,0
6352,9
6353,9
6354,8
6355,6
6356,9
6357,2
6358,0
6359,9
6360,1
6361,1
6362,6
6363,9
6364,9
6365,8
6366,8
6367,3
6368,9
6369,9
6370,3
6371,6
6372,9
6373,9
6374,6
6375,9
6376,1
6377,6
6378,8
6379,8
6380,1
6381,1
6382,6
6383,8
6384,8
6385,9
6386,1
6387,9
6388,9
6389,9
6390,3
6391,8
6392,6
6393,9
6394,9
6395,1
6396,9
6397,6
6398,9
6399,9
6400,1
6401,6
6402,1
6403,9
6404,1
6405,9
6406,9
6407,9
6408,9
6409,3
6410,1
6411,6
6412,9
6413,9
6414,1
6415,1
6416,6
6417,8
6418,1
6419,9
6420,0
6421,9
6422,1
6423,6
6424,8
6425,9
6426,8
6427,9
6428,1
6429,6
6430,3
6431,1
6432,8
6433,8
6434,6
6435,6
6436,8
6437,1
6438,6
6439,1
6440,9
6441,8
6442,8
6443,0
6444,9
6445,9
6446,9
6447,9
6448,0
6449,9
6450,8
6451,9
6452,4
6453,1
6454,6
6455,8
6456,9
6457,9
6458,8
6459,9
6460,8
6461,0
6462,1
6463,9
6464,8
6465,1
6466,8
6467,9
6468,0
6469,1
6470,3
6471,5
6472,9
6473,8
6474,9
6475,8
6476,9
6477,6
6478,6
6479,1
6480,9
6481,8
6482,1
6483,9
6484,9
6485,9
6486,9
6487,9
6488,9
6489,9
6490,1
6491,9
6492,1
6493,9
6494,1
6495,6
6496,1
6497,9
6498,6
6499,9
6500,1
6501,9
6502,1
6503,9
6504,1
6505,8
6506,1
6507,6
6508,6
6509,6
6510,9
6511,9
6512,6
6513,9
6514,9
6515,1
6516,0
6517,3
6518,1
6519,1
6520,8
6521,9
6522,9
6523,9
6524,1
6525,2
6526,0
6527,0
6528,9
6529,1
6530,6
6531,9
6532,9
6533,6
6534,3
6535,6
6536,1
6537,3
6538,6
6539,6
6540,9
6541,1
6542,9
6543,9
6544,6
6545,8
6546,9
6547,9
6548,1
6549,0
6550,1
6551,9
6552,9
6553,9
6554,1
6555,1
6556,9
6557,4
6558,9
6559,1
6560,8
6561,8
6562,6
6563,9
6564,3
6565,9
6566,3
6567,3
6568,9
6569,9
6570,1
6571,9
6572,8
6573,1
6574,1
6575,1
6576,9
6577,1
6578,8
6579,9
6580,9
6581,9
6582,0
6583,8
6584,9
6585,1
6586,6
6587,8
6588,9
6589,6
6590,1
6591,8
6592,9
6593,1
6594,8
6595,8
6596,8
6597,8
6598,8
6599,9
6600,8
6601,9
6602,8
6603,9
6604,9
6605,3
6606,8
6607,9
6608,1
6609,1
6610,9
6611,8
6612,9
6613,1
6614,9
6615,1
6616,9
6617,9
6618,9
6619,3
6620,9
6621,8
6622,6
6623,6
6624,9
6625,0
6626,8
6627,0
6628,3
6629,9
6630,1
6631,8
6632,1
6633,8
6634,9
6635,1
6636,1
6637,6
6638,5
6639,9
6640,9
6641,9
6642,8
6643,9
6644,9
6645,9
6646,8
6647,1
6648,1
6649,9
6650,9
6651,6
6652,0
6653,8
6654,6
6655,1
6656,8
6657,4
6658,6
6659,9
6660,6
6661,6
6662,9
6663,8
6664,6
6665,8
6666,8
6667,1
6668,8
6669,1
6670,4
6671,1
6672,8
6673,1
6674,6
6675,9
6676,9
6677,9
6678,6
6679,1
6680,6
6681,1
6682,9
6683,1
6684,1
6685,9
6686,9
6687,9
6688,9
6689,9
6690,8
6691,5
6692,9
6693,8
6694,6
6695,9
6696,6
6697,4
6698,8
6699,9
6700,9
6701,8
6702,6
6703,6
6704,8
6705,1
6706,9
6707,9
6708,8
6709,1
6710,9
6711,9
6712,3
6713,6
6714,8
6715,0
6716,9
6717,0
6718,8
6719,8
6720,9
6721,8
6722,6
6723,9
6724,9
6725,8
6726,6
6727,9
6728,6
6729,8
6730,6
6731,1
6732,6
6733,8
6734,8
6735,9
6736,9
6737,1
6738,9
6739,9
6740,6
6741,6
6742,9
6743,1
6744,6
6745,8
6746,9
6747,9
6748,8
6749,9
6750,9
6751,9
6752,1
6753,8
6754,9
6755,0
6756,8
6757,3
6758,9
6759,1
6760,3
6761,3
6762,9
6763,9
6764,9
6765,9
6766,2
6767,9
6768,0
6769,1
6770,9
6771,8
6772,5
6773,1
6774,1
6775,9
6776,8
6777,2
6778,9
6779,9
6780,9
6781,9
6782,8
6783,9
6784,4
6785,1
6786,1
6787,9
6788,1
6789,0
6790,8
6791,1
6792,1
6793,6
6794,8
6795,6
6796,9
6797,9
6798,8
6799,8
6800,1
6801,6
6802,1
6803,1
6804,6
6805,0
6806,9
6807,9
6808,8
6809,9
6810,1
6811,6
6812,8
6813,8
6814,1
6815,8
6816,9
6817,9
6818,9
6819,9
6820,1
6821,9
6822,8
6823,9
6824,6
6825,6
6826,6
6827,0
6828,8
6829,3
6830,1
6831,1
6832,9
6833,9
6834,8
6835,8
6836,6
6837,9
6838,9
6839,8
6840,8
6841,9
6842,1
6843,9
6844,1
6845,3
6846,6
6847,9
6848,1
6849,6
6850,8
6851,8
6852,1
6853,9
6854,6
6855,6
6856,9
6857,1
6858,2
6859,6
6860,9
6861,9
6862,9
6863,9
6864,1
6865,9
6866,8
6867,1
6868,9
6869,6
6870,4
6871,9
6872,3
6873,2
6874,9
6875,8
6876,6
6877,2
6878,6
6879,9
6880,9
6881,9
6882,2
6883,3
6884,9
6885,1
6886,1
6887,3
6888,8
6889,1
6890,6
6891,1
6892,1
6893,0
6894,9
6895,8
6896,9
6897,8
6898,6
6899,8
6900,1
6901,0
6902,9
6903,1
6904,9
6905,0
6906,8
6907,9
6908,9
6909,1
6910,9
6911,8
6912,5
6913,3
6914,6
6915,1
6916,1
6917,9
6918,9
6919,6
6920,9
6921,9
6922,8
6923,6
6924,9
6925,9
6926,9
6927,6
6928,6
6929,0
6930,6
6931,9
6932,1
6933,9
6934,0
6935,8
6936,0
6937,1
6938,9
6939,9
6940,6
6941,3
6942,9
6943,6
6944,9
6945,9
6946,6
6947,6
6948,1
6949,9
6950,1
6951,8
6952,6
6953,9
6954,1
6955,6
6956,1
6957,3
6958,1
6959,7
6960,1
6961,8
6962,6
6963,6
6964,1
6965,9
6966,9
6967,1
6968,8
6969,9
6970,9
6971,9
6972,8
6973,9
6974,9
6975,1
6976,8
6977,0
6978,9
6979,1
6980,1
6981,9
6982,6
6983,1
6984,2
6985,9
6986,8
6987,9
6988,0
6989,1
6990,1
6991,1
6992,1
6993,1
6994,0
6995,9
6996,9
6997,9
6998,8
6999,0
7000,8
7001,6
7002,9
7003,5
7004,1
7005,9
7006,1
7007,1
7008,8
7009,6
7010,8
7011,0
7012,0
7013,8
7014,0
7015,3
7016,8
7017,1
7018,0
7019,1
7020,9
7021,9
7022,1
7023,1
7024,1
7025,1
7026,1
7027,1
7028,1
7029,1
7030,1
7031,3
7032,9
7033,1
7034,9
7035,1
7036,6
7037,9
7038,0
7039,6
7040,1
7041,9
7042,8
7043,6
7044,9
7045,1
7046,1
7047,9
7048,1
7049,9
7050,1
7051,9
7052,1
7053,1
7054,6
7055,3
7056,6
7057,1
7058,6
7059,6
7060,1
7061,8
7062,9
7063,8
7064,9
7065,1
7066,2
7067,8
7068,9
7069,9
7070,6
7071,0
7072,4
7073,1
7074,0
7075,9
7076,3
7077,8
7078,8
7079,9
7080,9
7081,9
7082,1
7083,6
7084,1
7085,1
7086,9
7087,9
7088,6
7089,1
7090,1
7091,6
7092,6
7093,6
7094,1
7095,1
7096,9
7097,6
7098,1
7099,1
7100,1
7101,1
7102,1
7103,1
7104,1
7105,6
7106,9
7107,9
7108,9
7109,9
7110,6
7111,6
7112,3
7113,1
7114,1
7115,5
7116,9
7117,8
7118,9
7119,6
7120,8
7121,3
7122,9
7123,9
7124,8
7125,0
7126,8
7127,9
7128,1
7129,1
7130,9
7131,9
7132,6
7133,0
7134,9
7135,9
7136,1
7137,8
7138,6
7139,1
7140,6
7141,6
7142,6
7143,9
7144,3
7145,0
7146,1
7147,6
7148,8
7149,9
7150,0
7151,9
7152,9
7153,9
7154,0
7155,1
7156,1
7157,2
7158,6
7159,9
7160,8
7161,1
7162,6
7163,9
7164,1
7165,6
7166,1
7167,9
7168,2
7169,9
7170,9
7171,8
7172,0
7173,9
7174,8
7175,1
7176,9
7177,2
7178,3
7179,1
7180,1
7181,1
7182,6
7183,3
7184,2
7185,1
7186,8
7187,9
7188,3
7189,8
7190,9
7191,1
7192,8
7193,7
7194,1
7195,1
7196,1
7197,9
7198,1
7199,9
7200,8
7201,3
7202,0
7203,3
7204,8
7205,9
7206,8
7207,6
7208,0
7209,9
7210,9
7211,9
7212,8
7213,9
7214,1
7215,9
7216,9
7217,9
7218,9
7219,6
7220,9
7221,6
7222,9
7223,6
7224,9
7225,1
7226,0
7227,9
7228,1
7229,6
7230,9
7231,1
7232,8
7233,1
7234,1
7235,9
7236,3
7237,9
7238,1
7239,0
7240,8
7241,1
7242,8
7243,9
7244,1
7245,7
7246,1
7247,9
7248,8
7249,1
7250,8
7251,5
7252,9
7253,9
7254,7
7255,0
7256,0
7257,8
7258,6
7259,8
7260,8
7261,1
7262,6
7263,1
7264,9
7265,9
7266,9
7267,0
7268,6
7269,7
7270,1
7271,9
7272,3
7273,9
7274,1
7275,9
7276,8
7277,1
7278,6
7279,0
7280,1
7281,3
7282,0
7283,9
7284,9
7285,1
7286,6
7287,0
7288,6
7289,5
7290,3
7291,6
7292,9
7293,1
7294,9
7295,9
7296,8
7297,6
7298,6
7299,6
7300,9
7301,4
7302,9
7303,9
7304,1
7305,9
7306,9
7307,0
7308,1
7309,1
7310,1
7311,2
7312,3
7313,1
7314,9
7315,8
7316,3
7317,6
7318,0
7319,1
7320,8
7321,9
7322,8
7323,0
7324,3
7325,1
7326,6
7327,1
7328,1
7329,8
7330,6
7331,0
7332,8
7333,6
7334,1
7335,9
7336,9
7337,1
7338,0
7339,8
7340,3
7341,8
7342,8
7343,3
7344,9
7345,1
7346,0
7347,6
7348,0
7349,3
7350,6
7351,1
7352,1
7353,8
7354,9
7355,6
7356,8
7357,8
7358,9
7359,8
7360,8
7361,0
7362,1
7363,9
7364,8
7365,1
7366,1
7367,1
7368,9
7369,8
7370,8
7371,3
7372,1
7373,9
7374,9
7375,1
7376,8
7377,9
7378,6
7379,1
7380,1
7381,8
7382,8
7383,1
7384,8
7385,9
7386,1
7387,9
7388,9
7389,9
7390,1
7391,8
7392,6
7393,6
7394,8
7395,8
7396,6
7397,6
7398,9
7399,9
7400,8
7401,3
7402,1
7403,9
7404,9
7405,1
7406,8
7407,9
7408,8
7409,1
7410,9
7411,8
7412,6
7413,8
7414,6
7415,6
7416,9
7417,1
7418,1
7419,6
7420,9
7421,9
7422,1
7423,6
7424,6
7425,8
7426,8
7427,9
7428,7
7429,2
7430,1
7431,3
7432,6
7433,1
7434,1
7435,9
7436,9
7437,9
7438,9
7439,2
7440,6
7441,6
7442,1
7443,8
7444,1
7445,8
7446,6
7447,8
7448,1
7449,6
7450,9
7451,1
7452,6
7453,1
7454,9
7455,1
7456,7
7457,8
7458,9
7459,9
7460,8
7461,8
7462,9
7463,8
7464,9
7465,8
7466,9
7467,4
7468,8
7469,6
7470,8
7471,9
7472,6
7473,9
7474,7
7475,9
7476,1
7477,6
7478,9
7479,6
7480,0
7481,8
7482,9
7483,1
7484,9
7485,7
7486,1
7487,0
7488,9
7489,8
7490,6
7491,3
7492,6
7493,8
7494,9
7495,9
7496,8
7497,9
7498,9
7499,8
7500,0
7501,1
7502,0
7503,9
7504,8
7505,1
7506,9
7507,8
7508,1
7509,9
7510,1
7511,1
7512,3
7513,9
7514,9
7515,3
7516,6
7517,6
7518,6
7519,6
7520,9
7521,1
7522,8
7523,1
7524,8
7525,6
7526,8
7527,8
7528,0
7529,9
7530,8
7531,1
7532,9
7533,9
7534,9
7535,9
7536,8
7537,2
7538,9
7539,1
7540,6
7541,9
7542,6
7543,6
7544,9
7545,9
7546,1
7547,8
7548,9
7549,6
7550,1
7551,9
7552,1
7553,6
7554,8
7555,1
7556,0
7557,8
7558,9
7559,9
7560,8
7561,9
7562,3
7563,1
7564,1
7565,1
7566,9
7567,9
7568,1
7569,1
7570,6
7571,6
7572,0
7573,9
7574,9
7575,4
7576,6
7577,6
7578,0
7579,5
7580,9
7581,9
7582,9
7583,6
7584,6
7585,2
7586,9
7587,6
7588,6
7589,2
7590,0
7591,1
7592,9
7593,1
7594,9
7595,9
7596,9
7597,1
7598,1
7599,6
7600,6
7601,2
7602,8
7603,1
7604,6
7605,7
7606,9
7607,1
7608,1
7609,6
7610,1
7611,6
7612,1
7613,6
7614,9
7615,8
7616,9
7617,1
7618,9
7619,1
7620,9
7621,9
7622,5
7623,1
7624,9
7625,9
7626,9
7627,1
7628,9
7629,8
7630,9
7631,3
7632,8
7633,2
7634,9
7635,9
7636,8
7637,1
7638,6
7639,1
7640,1
7641,1
7642,9
7643,9
7644,6
7645,9
7646,8
7647,1
7648,6
7649,8
7650,8
7651,6
7652,6
7653,9
7654,1
7655,7
7656,0
7657,9
7658,6
7659,6
7660,9
7661,9
7662,1
7663,9
7664,9
7665,0
7666,9
7667,9
7668,9
7669,0
7670,9
7671,9
7672,1
7673,1
7674,6
7675,0
7676,1
7677,1
7678,8
7679,8
7680,9
7681,9
7682,9
7683,1
7684,3
7685,3
7686,6
7687,9
7688,1
7689,9
7690,1
7691,5
7692,9
7693,8
7694,9
7695,1
7696,8
7697,9
7698,9
7699,9
7700,6
7701,9
7702,9
7703,4
7704,1
7705,8
7706,6
7707,8
7708,1
7709,1
7710,9
7711,1
7712,6
7713,8
7714,0
7715,8
7716,1
7717,8
7718,9
7719,4
7720,9
7721,9
7722,8
7723,1
7724,6
7725,1
7726,0
7727,6
7728,6
7729,1
7730,1
7731,1
7732,9
7733,6
7734,8
7735,8
7736,6
7737,1
7738,9
7739,0
7740,1
7741,4
7742,0
7743,1
7744,1
7745,6
7746,9
7747,9
7748,1
7749,1
7750,9
7751,9
7752,8
7753,6
7754,1
7755,9
7756,9
7757,1
7758,6
7759,1
7760,0
7761,9
7762,8
7763,9
7764,6
7765,9
7766,8
7767,9
7768,9
7769,6
7770,7
7771,1
7772,6
7773,9
7774,3
7775,0
7776,1
7777,9
7778,9
7779,8
7780,6
7781,9
7782,1
7783,8
7784,1
7785,9
7786,8
7787,7
7788,1
7789,0
7790,8
7791,8
7792,8
7793,9
7794,8
7795,1
7796,1
7797,1
7798,0
7799,1
7800,1
7801,3
7802,0
7803,6
7804,9
7805,8
7806,9
7807,9
7808,3
7809,9
7810,8
7811,1
7812,1
7813,9
7814,0
7815,9
7816,8
7817,3
7818,9
7819,9
7820,3
7821,8
7822,1
7823,1
7824,1
7825,7
7826,1
7827,6
7828,3
7829,8
7830,1
7831,0
7832,9
7833,1
7834,1
7835,9
7836,2
7837,9
7838,6
7839,7
7840,9
7841,9
7842,1
7843,9
7844,3
7845,9
7846,9
7847,1
7848,8
7849,9
7850,8
7851,9
7852,9
7853,3
7854,1
7855,2
7856,3
7857,9
7858,9
7859,9
7860,9
7861,1
7862,8
7863,1
7864,1
7865,1
7866,8
7867,8
7868,6
7869,6
7870,8
7871,0
7872,1
7873,1
7874,3
7875,9
7876,9
7877,6
7878,6
7879,1
7880,9
7881,1
7882,9
7883,9
7884,0
7885,0
7886,6
7887,1
7888,9
7889,3
7890,1
7891,1
7892,9
7893,3
7894,9
7895,8
7896,9
7897,8
7898,6
7899,6
7900,1
7901,1
7902,6
7903,9
7904,9
7905,9
7906,1
7907,9
7908,6
7909,8
7910,8
7911,9
7912,1
7913,6
7914,1
7915,9
7916,9
7917,9
7918,6
7919,1
7920,6
7921,9
7922,3
7923,0
7924,3
7925,9
7926,9
7927,3
7928,9
7929,8
7930,9
7931,9
7932,1
7933,3
7934,8
7935,0
7936,6
7937,6
7938,9
7939,1
7940,1
7941,1
7942,8
7943,9
7944,1
7945,6
7946,1
7947,1
7948,8
7949,9
7950,9
7951,8
7952,6
7953,5
7954,9
7955,8
7956,8
7957,9
7958,9
7959,9
7960,9
7961,6
7962,8
7963,6
7964,1
7965,8
7966,8
7967,9
7968,9
7969,2
7970,0
7971,9
7972,1
7973,1
7974,1
7975,6
7976,9
7977,1
7978,9
7979,9
7980,9
7981,6
7982,8
7983,3
7984,9
7985,0
7986,6
7987,3
7988,1
7989,9
7990,9
7991,8
7992,8
7993,1
7994,1
7995,1
7996,6
7997,9
7998,8
7999,1
8000,9
8001,9
8002,6
8003,9
8004,1
8005,3
8006,1
8007,1
8008,1
8009,1
8010,9
8011,3
8012,1
8013,1
8014,9
8015,8
8016,8
8017,9
8018,6
8019,8
8020,9
8021,8
8022,1
8023,0
8024,9
8025,6
8026,8
8027,8
8028,1
8029,9
8030,1
8031,9
8032,6
8033,1
8034,1
8035,1
8036,9
8037,8
8038,6
8039,9
8040,9
8041,1
8042,9
8043,1
8044,9
8045,3
8046,1
8047,0
8048,9
8049,9
8050,8
8051,3
8052,9
8053,4
8054,1
8055,6
8056,1
8057,9
8058,9
8059,0
8060,6
8061,9
8062,9
8063,8
8064,0
8065,9
8066,0
8067,3
8068,9
8069,1
8070,6
8071,9
8072,9
8073,8
8074,6
8075,9
8076,4
8077,1
8078,6
8079,9
8080,6
8081,9
8082,0
8083,9
8084,9
8085,5
8086,9
8087,0
8088,6
8089,0
8090,6
8091,9
8092,9
8093,9
8094,8
8095,9
8096,3
8097,9
8098,0
8099,1
8100,9
8101,6
8102,6
8103,1
8104,8
8105,1
8106,6
8107,9
8108,6
8109,9
8110,1
8111,1
8112,1
8113,9
8114,6
8115,3
8116,1
8117,9
8118,4
8119,1
8120,1
8121,6
8122,6
8123,6
8124,6
8125,9
8126,6
8127,6
8128,1
8129,8
8130,9
8131,9
8132,8
8133,8
8134,9
8135,0
8136,1
8137,3
8138,6
8139,9
8140,1
8141,9
8142,1
8143,8
8144,1
8145,9
8146,9
8147,1
8148,6
8149,9
8150,6
8151,1
8152,0
8153,6
8154,9
8155,6
8156,9
8157,0
8158,0
8159,0
8160,9
8161,6
8162,1
8163,1
8164,3
8165,1
8166,9
8167,9
8168,6
8169,6
8170,8
8171,1
8172,8
8173,8
8174,9
8175,9
8176,0
8177,8
8178,9
8179,1
8180,8
8181,0
8182,1
8183,9
8184,9
8185,9
8186,0
8187,1
8188,9
8189,3
8190,1
8191,1
8192,3
8193,8
8194,9
8195,9
8196,1
8197,9
8198,9
8199,9
8200,0
8201,0
8202,0
8203,1
8204,6
8205,6
8206,8
8207,8
8208,9
8209,9
8210,0
8211,6
8212,9
8213,8
8214,6
8215,9
8216,9
8217,8
8218,9
8219,9
8220,1
8221,1
8222,9
8223,8
8224,9
8225,6
8226,1
8227,1
8228,1
8229,9
8230,9
8231,9
8232,1
8233,1
8234,9
8235,3
8236,0
8237,6
8238,9
8239,1
8240,9
8241,9
8242,0
8243,9
8244,9
8245,1
8246,1
8247,8
8248,6
8249,6
8250,9
8251,9
8252,6
8253,9
8254,9
8255,4
8256,8
8257,1
8258,6
8259,8
8260,1
8261,9
8262,9
8263,9
8264,1
8265,6
8266,9
8267,9
8268,1
8269,1
8270,9
8271,8
8272,9
8273,1
8274,6
8275,9
8276,9
8277,9
8278,9
8279,9
8280,8
8281,1
8282,1
8283,8
8284,9
8285,1
8286,1
8287,1
8288,9
8289,8
8290,1
8291,9
8292,6
8293,1
8294,9
8295,9
8296,9
8297,9
8298,7
8299,9
8300,9
8301,9
8302,9
8303,8
8304,6
8305,6
8306,9
8307,6
8308,9
8309,9
8310,9
8311,9
8312,9
8313,8
8314,1
8315,9
8316,1
8317,9
8318,9
8319,3
8320,8
8321,1
8322,8
8323,9
8324,6
8325,3
8326,9
8327,3
8328,1
8329,6
8330,9
8331,6
8332,9
8333,6
8334,6
8335,1
8336,9
8337,9
8338,1
8339,9
8340,6
8341,6
8342,6
8343,6
8344,6
8345,0
8346,8
8347,9
8348,9
8349,1
8350,9
8351,9
8352,1
8353,8
8354,9
8355,1
8356,6
8357,6
8358,8
8359,1
8360,8
8361,9
8362,1
8363,8
8364,9
8365,0
8366,1
8367,1
8368,3
8369,6
8370,9
8371,0
8372,1
8373,9
8374,9
8375,9
8376,6
8377,6
8378,5
8379,8
8380,1
8381,0
8382,6
8383,9
8384,1
8385,9
8386,3
8387,1
8388,6
8389,9
8390,9
8391,9
8392,1
8393,1
8394,9
8395,9
8396,8
8397,9
8398,0
8399,9
8400,9
8401,8
8402,7
8403,9
8404,6
8405,8
8406,9
8407,6
8408,6
8409,9
8410,2
8411,6
8412,6
8413,6
8414,9
8415,1
8416,1
8417,0
8418,8
8419,3
8420,9
8421,9
8422,6
8423,1
8424,9
8425,8
8426,1
8427,1
8428,8
8429,1
8430,9
8431,8
8432,0
8433,9
8434,9
8435,1
8436,1
8437,9
8438,3
8439,3
8440,1
8441,1
8442,8
8443,9
8444,1
8445,9
8446,6
8447,9
8448,0
8449,9
8450,3
8451,8
8452,8
8453,0
8454,1
8455,9
8456,0
8457,1
8458,8
8459,9
8460,6
8461,6
8462,0
8463,3
8464,8
8465,8
8466,8
8467,6
8468,0
8469,8
8470,9
8471,6
8472,1
8473,6
8474,9
8475,8
8476,1
8477,1
8478,6
8479,9
8480,1
8481,1
8482,9
8483,8
8484,1
8485,8
8486,1
8487,9
8488,1
8489,1
8490,1
8491,9
8492,9
8493,9
8494,8
8495,0
8496,0
8497,6
8498,8
8499,1
8500,9
8501,9
8502,0
8503,9
8504,0
8505,6
8506,3
8507,0
8508,8
8509,8
8510,4
8511,1
8512,1
8513,1
8514,1
8515,0
8516,8
8517,1
8518,1
8519,8
8520,6
8521,9
8522,9
8523,9
8524,1
8525,9
8526,0
8527,9
8528,9
8529,6
8530,9
8531,7
8532,9
8533,6
8534,3
8535,1
8536,8
8537,8
8538,9
8539,9
8540,9
8541,8
8542,9
8543,0
8544,1
8545,6
8546,3
8547,9
8548,6
8549,2
8550,3
8551,1
8552,9
8553,1
8554,9
8555,6
8556,9
8557,9
8558,3
8559,6
8560,6
8561,1
8562,9
8563,1
8564,1
8565,9
8566,6
8567,0
8568,9
8569,1
8570,6
8571,9
8572,0
8573,6
8574,1
8575,9
8576,9
8577,9
8578,1
8579,9
8580,9
8581,2
8582,6
8583,8
8584,1
8585,1
8586,8
8587,9
8588,1
8589,1
8590,1
8591,1
